23,153.0969,8,3
24,153.2667,8,3
23,153.3058,8,3
21,153.8275,8,3
14,153.9136,8,3
22,154.0586,8,3
24,154.1006,8,3
26,154.1894,8,3
29,154.3561,8,3
32,154.5897,8,3
29,155.0197,8,3
31,155.6175,8,3
35,156.1303,8,3
34,156.2192,8,3
37,156.3242,8,3
33,156.5411,8,3
34,156.7133,8,3
34,156.85,8,3
26,156.9044,8,3
33,157.2764,8,3
24,157.7042,8,3
25,157.7319,8,3
26,157.7569,8,3
25,157.8458,8,3
25,157.8847,8,3
31,158.0933,8,3
20,158.1767,8,3
29,158.1989,8,3
24,158.3908,8,3
21,158.4842,8,3
25,158.5269,8,3
26,158.5614,8,3
27,158.5908,8,3
26,158.7856,8,3
27,158.8467,8,3
27,158.92,8,3
28,158.9994,8,3
31,159.2272,8,3
28,159.5025,8,3
27,159.5331,8,3
26,159.6025,8,3
28,159.6639,8,3
27,159.7056,8,3
26,159.75,8,3
25,159.9028,8,3
24,160.1419,8,3
23,160.3339,8,3
24,160.4394,8,3
26,160.4811,8,3
24,160.9908,8,3
26,161.2158,8,3
28,161.5744,8,3
30,162.0714,8,3
28,162.2444,8,3
27,162.3333,8,3
25,162.3942,8,3
21,163.0953,8,3
20,163.2706,8,3
18,163.4622,8,3
17,165.5608,8,3
3,167.7494,8,3
11,167.9372,8,3
22,169.3808,8,3
27,169.6414,8,3
27,173.2433,8,3
20,174.8286,8,3
23,174.88,8,3
27,175.1917,8,3
26,175.2417,8,3
28,175.4453,8,3
32,175.7581,8,3
28,175.9175,8,3
30,176.1825,8,3
30,176.53,8,3
29,176.7014,8,3
28,176.7489,8,3
19,177.9233,8,3
16,178.0539,8,3
29,179.2167,8,3
21,179.35,8,3
26,181.4661,8,3
15,181.8589,8,3
35,181.9519,8,3
34,182.1275,8,3
29,182.3539,8,3
19,182.4306,8,3
20,182.4722,8,3
24,182.5356,8,3
29,182.6239,8,3
26,183.0031,8,3
30,183.27,8,3
28,183.4678,8,3
25,183.5261,8,3
26,183.5956,8,3
25,183.665,8,3
26,183.7656,8,3
25,184.3686,8,3
22,185.0753,8,3
25,185.5031,8,3
24,186.1103,8,3
26,186.4375,8,3
27,186.6128,8,3
28,186.6989,8,3
25,187.3722,8,3
26,187.7544,8,3
26,189.6981,8,3
27,190.4697,8,3
27,190.8117,8,3
27,190.8897,8,3
25,197.3644,8,3
5,198.6975,8,3
30,199.7219,8,3
28,199.8747,8,3
26,199.9972,8,3
24,200.0611,8,3
19,200.2656,8,3
18,200.3878,8,3
17,200.4989,8,3
10,200.5578,8,3
20,200.6578,8,3
30,201.0975,8,3
13,201.3017,8,3
27,201.8486,8,3
28,203.1069,8,3
33,203.1194,8,3
29,203.1692,8,3
30,203.25,8,3
25,203.4056,8,3
19,203.5031,8,3
14,203.6033,8,3
21,204.655,8,3
25,205.0458,8,3
17,205.1422,8,3
26,205.3461,8,3
29,205.3858,8,3
27,205.4239,8,3
31,205.6775,8,3
28,205.8072,8,3
29,205.8533,8,3
30,206.0897,8,3
35,206.5847,8,3
35,206.7186,8,3
33,206.7442,8,3
35,206.9189,8,3
29,207.3461,8,3
28,207.5156,8,3
29,207.6353,8,3
29,207.7661,8,3
27,207.9414,8,3
26,208.0553,8,3
20,208.9483,8,3
26,208.9697,8,3
17,209.2581,8,3
25,209.4603,8,3
5,209.5692,8,3
6,209.7867,8,3
6,210.0231,8,3
23,210.7297,8,3
29,212.045,8,3
25,212.1006,8,3
23,212.1394,8,3
22,212.1533,8,3
19,212.4211,8,3
16,212.4875,8,3
16,212.5153,8,3
14,212.6228,8,3
9,212.7003,8,3
27,212.9769,8,3
14,213.1686,8,3
14,213.4383,8,3
13,213.5383,8,3
12,213.6408,8,3
37,215.3894,8,3
39,215.4558,8,3
17,215.6556,8,3
21,215.7297,8,3
24,215.7631,8,3
28,215.9983,8,3
